File,Server,Render engine,Percentage of resolution,increass FOV of camera,Duplication,objects in the Scene,Vertices in the Scene,Edges in the Scene,Faces in the Scene,Lights,Point lights,Sun lights,Spot lights,Hemi lights,Area lights,Texeures of lights,Materials in the Scene,Texeures in the Scene,Objects in Camera view,Vertices in Camera view,Edges in Camera view,Faces in Camera view,Materials in Camera view,Textures in Camera view,Area of face,Width,Height,pixels,Render time,Coverage
BlenderBattery_1,nmsl4,BLENDER_RENDER,40.0,0.488,4,163,24224,48896,24944,48,0,0,0,0,48,0,5,7,96,10494,21238,10859,5,7,1889.597575489308,768.0,432.0,1327104.0,5.050799,0.740256732992675
BlenderBattery_1,nmsl4,CYCLES,40.0,0.488,4,163,24224,48896,24944,48,0,0,0,0,48,0,5,7,120,14392,29236,14994,5,7,4647.863575080544,768.0,432.0,1327104.0,0.643243,0.828041186072509
BlenderBattery_1,nmsl4,BLENDER_RENDER,60.0,0.0,0,13,1514,3056,1559,3,0,0,0,0,3,0,5,7,11,1514,3056,1559,5,7,220.60164852638263,1152.0,648.0,2985984.0,0.966843,0.0349647267340359
BlenderBattery_1,nmsl4,CYCLES,60.0,0.0,0,13,1514,3056,1559,3,0,0,0,0,3,0,5,7,11,1514,3056,1559,5,7,220.60164852638263,1152.0,648.0,2985984.0,0.325456,0.0349647267340359
BlenderBattery_1,nmsl4,BLENDER_RENDER,60.0,0.0,1,23,3028,6112,3118,6,0,0,0,0,6,0,5,7,15,1852,3751,1918,5,7,230.30237939368817,1152.0,648.0,2985984.0,1.675372,0.06836023262847231
BlenderBattery_1,nmsl4,CYCLES,60.0,0.0,1,23,3028,6112,3118,6,0,0,0,0,6,0,5,7,15,1852,3758,1924,5,7,270.6458582612686,1152.0,648.0,2985984.0,0.352057,0.060726484029163176
BlenderBattery_1,nmsl4,BLENDER_RENDER,60.0,0.0,2,43,6056,12224,6236,12,0,0,0,0,12,0,5,7,30,3426,6962,3569,5,7,418.91968669131165,1152.0,648.0,2985984.0,3.402796,0.37703596032460246
BlenderBattery_1,nmsl4,CYCLES,60.0,0.0,2,43,6056,12224,6236,12,0,0,0,0,12,0,5,7,32,3715,7583,3902,5,7,1076.9680837971391,1152.0,648.0,2985984.0,0.4231,0.3840213749950088
BlenderBattery_1,nmsl4,BLENDER_RENDER,60.0,0.0,3,83,12112,24448,12472,24,0,0,0,0,24,0,5,7,56,6578,13403,6886,5,7,3527.075033567613,1152.0,648.0,2985984.0,7.372662,0.44541385301554703
BlenderBattery_1,nmsl4,CYCLES,60.0,0.0,3,83,12112,24448,12472,24,0,0,0,0,24,0,5,7,53,5742,11789,6097,5,7,5577.60426634652,1152.0,648.0,2985984.0,0.656346,0.3222428548885272
BlenderBattery_1,nmsl4,BLENDER_RENDER,60.0,0.0,4,163,24224,48896,24944,48,0,0,0,0,48,0,5,7,117,13415,27259,13977,5,7,1829.6692587683392,1152.0,648.0,2985984.0,37.190841,0.9049570021434332
BlenderBattery_1,nmsl4,CYCLES,60.0,0.0,4,163,24224,48896,24944,48,0,0,0,0,48,0,5,7,97,9050,18479,9513,5,7,2113.7255114870713,1152.0,648.0,2985984.0,1.295193,0.8454991479456587
BlenderBattery_1,nmsl4,BLENDER_RENDER,60.0,0.122,0,13,1514,3056,1559,3,0,0,0,0,3,0,5,7,11,1514,3056,1559,5,7,220.60164852638263,1152.0,648.0,2985984.0,0.763769,0.0257105675974565
BlenderBattery_1,nmsl4,CYCLES,60.0,0.122,0,13,1514,3056,1559,3,0,0,0,0,3,0,5,7,11,1514,3056,1559,5,7,220.60164852638263,1152.0,648.0,2985984.0,0.303446,0.0257105675974565
BlenderBattery_1,nmsl4,BLENDER_RENDER,60.0,0.122,1,23,3028,6112,3118,6,0,0,0,0,6,0,5,7,21,3028,6112,3118,5,7,361.4438387604314,1152.0,648.0,2985984.0,1.531409,0.41924380809410394
BlenderBattery_1,nmsl4,CYCLES,60.0,0.122,1,23,3028,6112,3118,6,0,0,0,0,6,0,5,7,20,2684,5432,2778,5,7,726.6457851628074,1152.0,648.0,2985984.0,0.359787,0.5281317283244708
BlenderBattery_1,nmsl4,BLENDER_RENDER,60.0,0.122,2,43,6056,12224,6236,12,0,0,0,0,12,0,5,7,39,5516,11143,5688,5,7,907.9945484268828,1152.0,648.0,2985984.0,4.202463,0.44594395431851014
BlenderBattery_1,nmsl4,CYCLES,60.0,0.122,2,43,6056,12224,6236,12,0,0,0,0,12,0,5,7,37,4897,9923,5078,5,7,585.7017723925528,1152.0,648.0,2985984.0,0.483645,0.4000383453121432
BlenderBattery_1,nmsl4,BLENDER_RENDER,60.0,0.122,3,83,12112,24448,12472,24,0,0,0,0,24,0,5,7,44,4136,8395,4299,5,7,1084.6026145764336,1152.0,648.0,2985984.0,4.105201,0.3261642143961069
BlenderBattery_1,nmsl4,CYCLES,60.0,0.122,3,83,12112,24448,12472,24,0,0,0,0,24,0,5,7,53,5942,12022,6143,5,7,766.0982645957338,1152.0,648.0,2985984.0,0.590705,0.40576445771540376
