File,Server,Render engine,Percentage of resolution,increass FOV of camera,Duplication,objects in the Scene,Vertices in the Scene,Edges in the Scene,Faces in the Scene,Lights,Point lights,Sun lights,Spot lights,Hemi lights,Area lights,Texeures of lights,Materials in the Scene,Texeures in the Scene,Objects in Camera view,Vertices in Camera view,Edges in Camera view,Faces in Camera view,Materials in Camera view,Textures in Camera view,Area of face,Width,Height,pixels,Render time,Coverage
Ana_1,nmsl3,CYCLES,20.0,0.122,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20255,40154,19902,1,3,478.8397005868687,160.0,120.0,76800.0,0.619459,0.47039207176740866
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,38786,76780,38022,1,3,1060.6634777286126,160.0,120.0,76800.0,4.109795,0.451326262597228
Ana_1,nmsl3,CYCLES,20.0,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,37786,74918,37151,1,3,352.5750979681387,160.0,120.0,76800.0,1.228051,0.6177165480685088
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.244,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,160.0,120.0,76800.0,0.55486,0.08584753735349704
Ana_1,nmsl3,CYCLES,20.0,0.244,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,160.0,120.0,76800.0,0.085478,0.08584753735349704
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.244,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,193.70737194163667,160.0,120.0,76800.0,0.875159,0.22897752294989043
Ana_1,nmsl3,CYCLES,20.0,0.244,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,115.37364373489982,160.0,120.0,76800.0,0.090291,0.14331961657162623
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.244,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11491,22802,11320,1,3,116.16364342531969,160.0,120.0,76800.0,1.774856,0.22822892313651644
Ana_1,nmsl3,CYCLES,20.0,0.244,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11491,22802,11320,1,3,104.49906355558633,160.0,120.0,76800.0,0.506298,0.22818972299066495
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.244,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20913,41401,20504,1,3,260.295408864637,160.0,120.0,76800.0,2.445708,0.26910874238118077
Ana_1,nmsl3,CYCLES,20.0,0.244,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20795,41169,20388,1,3,625.572410556224,160.0,120.0,76800.0,0.147708,0.292696335261563
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,37430,74137,36724,1,3,2623.1239438909615,160.0,120.0,76800.0,3.642755,0.4348251476227223
Ana_1,nmsl3,CYCLES,20.0,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,39293,77809,38538,1,3,1304.0558389461821,160.0,120.0,76800.0,0.718476,0.44521363932953606
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.366,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,160.0,120.0,76800.0,0.516067,0.06579205024102397
Ana_1,nmsl3,CYCLES,20.0,0.366,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,160.0,120.0,76800.0,0.086124,0.06579205024102397
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.366,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,59.16905951515764,160.0,120.0,76800.0,0.855999,0.15890890028562654
Ana_1,nmsl3,CYCLES,20.0,0.366,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,122.77760495104303,160.0,120.0,76800.0,0.088719,0.1769277528013954
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.366,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11645,23035,11400,1,3,363.0107207336059,160.0,120.0,76800.0,1.211153,0.2146405354543654
Ana_1,nmsl3,CYCLES,20.0,0.366,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11157,22070,10922,1,3,928.7457065033377,160.0,120.0,76800.0,0.108319,0.26111763585578923
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.366,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20787,41185,20403,1,3,162.20008615304076,160.0,120.0,76800.0,2.866987,0.29465612527455803
Ana_1,nmsl3,CYCLES,20.0,0.366,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,18592,36795,18218,1,3,1010.8678770599945,160.0,120.0,76800.0,0.12843,0.31810486414444167
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,39593,78319,38760,1,3,2795.0586133353772,160.0,120.0,76800.0,3.802155,0.4329422309789009
Ana_1,nmsl3,CYCLES,20.0,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,39445,78048,38633,1,3,2082.8030545022357,160.0,120.0,76800.0,0.192515,0.5230405443914872
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.488,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,160.0,120.0,76800.0,0.473072,0.05100710528564853
Ana_1,nmsl3,CYCLES,20.0,0.488,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,160.0,120.0,76800.0,0.078192,0.05100710528564853
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.488,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,78.02037350354658,160.0,120.0,76800.0,0.786663,0.16717906248798794
Ana_1,nmsl3,CYCLES,20.0,0.488,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,93.40027505951002,160.0,120.0,76800.0,0.086571,0.13462911528316324
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.488,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11645,23035,11400,1,3,118.2116344330625,160.0,120.0,76800.0,1.246522,0.2509065651433368
Ana_1,nmsl3,CYCLES,20.0,0.488,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11152,22059,10916,1,3,287.28941217217834,160.0,120.0,76800.0,0.111548,0.20513067985606162
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.488,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20421,40443,20028,1,3,469.0563548032254,160.0,120.0,76800.0,2.527469,0.45907969183487696
Ana_1,nmsl3,CYCLES,20.0,0.488,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20961,41463,20520,1,3,1551.1892626930203,160.0,120.0,76800.0,0.120323,0.16149545046635178
Ana_1,nmsl3,BLENDER_RENDER,20.0,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,37758,74863,37120,1,3,287.82932584422315,160.0,120.0,76800.0,5.587723,0.4215389571368985
Ana_1,nmsl3,CYCLES,20.0,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,38623,76397,37806,1,3,1233.1867503678368,160.0,120.0,76800.0,0.196894,0.43281114517480224
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.0,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,320.0,240.0,307200.0,0.868302,0.154956582611565
Ana_1,nmsl3,CYCLES,40.0,0.0,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,320.0,240.0,307200.0,0.132415,0.154956582611565
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.0,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,234.21583791689773,320.0,240.0,307200.0,1.403474,0.3033414996606053
Ana_1,nmsl3,CYCLES,40.0,0.0,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6473,12871,6402,1,3,55.94793167321609,320.0,240.0,307200.0,0.286737,0.2970589178329495
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.0,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,10629,21085,10464,1,3,369.7315088372361,320.0,240.0,307200.0,1.451396,0.3862215163318267
Ana_1,nmsl3,CYCLES,40.0,0.0,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11609,22980,11379,1,3,116.75934490695727,320.0,240.0,307200.0,0.267289,0.33351209057839715
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.0,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20332,40239,19925,1,3,410.3936267739664,320.0,240.0,307200.0,2.783788,0.5730639648043645
Ana_1,nmsl3,CYCLES,40.0,0.0,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,17716,35224,17516,1,3,178.72882181138857,320.0,240.0,307200.0,1.015349,0.5034460125117273
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.0,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,35434,70296,34884,1,3,3231.1673457298966,320.0,240.0,307200.0,4.269755,0.6961708778682268
Ana_1,nmsl3,CYCLES,40.0,0.0,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,23042,45838,22799,1,3,717.3592473510607,320.0,240.0,307200.0,1.129471,0.5075207944675717
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.122,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,320.0,240.0,307200.0,0.645275,0.11394401918929727
Ana_1,nmsl3,CYCLES,40.0,0.122,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,320.0,240.0,307200.0,0.126511,0.11394401918929727
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.122,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,78.72043691899307,320.0,240.0,307200.0,0.819446,0.19696717324877538
Ana_1,nmsl3,CYCLES,40.0,0.122,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,426.6023131757829,320.0,240.0,307200.0,0.136194,0.2552543897353646
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.122,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11645,23035,11400,1,3,452.58062537233855,320.0,240.0,307200.0,1.918216,0.2875587668540484
Ana_1,nmsl3,CYCLES,40.0,0.122,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11316,22573,11242,1,3,95.74182631554126,320.0,240.0,307200.0,2.264955,0.2998969660292621
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.122,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20807,41230,20440,1,3,353.2643435764826,320.0,240.0,307200.0,2.47791,0.4249515252860208
Ana_1,nmsl3,CYCLES,40.0,0.122,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20650,40874,20238,1,3,466.87693249597396,320.0,240.0,307200.0,0.377154,0.35379115146429063
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,39549,78250,38732,1,3,3202.5709013384403,320.0,240.0,307200.0,4.357486,0.45350884721920764
Ana_1,nmsl3,CYCLES,40.0,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,35967,71215,35274,1,3,425.54383846239216,320.0,240.0,307200.0,0.700231,0.48867508727428055
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.244,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,320.0,240.0,307200.0,0.651804,0.08584753735349704
Ana_1,nmsl3,CYCLES,40.0,0.244,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,320.0,240.0,307200.0,0.111182,0.08584753735349704
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.244,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,386.4638964874466,320.0,240.0,307200.0,1.006795,0.14860477569669964
Ana_1,nmsl3,CYCLES,40.0,0.244,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,254.24449104130326,320.0,240.0,307200.0,0.135319,0.17309744536231106
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.244,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,10330,20482,10160,1,3,157.7481521525333,320.0,240.0,307200.0,1.764864,0.33960378639931327
Ana_1,nmsl3,CYCLES,40.0,0.244,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,10450,20733,10290,1,3,311.9164159554348,320.0,240.0,307200.0,0.141586,0.29462359306519786
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.244,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20151,40071,19919,1,3,195.0226487426379,320.0,240.0,307200.0,11.806634,0.2753707769075503
Ana_1,nmsl3,CYCLES,40.0,0.244,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20404,40478,20079,1,3,219.05046911151837,320.0,240.0,307200.0,1.30862,0.45586650009923585
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,37225,73800,36588,1,3,2799.0551883155704,320.0,240.0,307200.0,4.402076,0.36880705366863503
Ana_1,nmsl3,CYCLES,40.0,0.244,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,38411,76055,37670,1,3,1991.5994803994786,320.0,240.0,307200.0,0.418408,0.48063357078580765
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.366,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,320.0,240.0,307200.0,0.657693,0.06579205024102397
Ana_1,nmsl3,CYCLES,40.0,0.366,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,320.0,240.0,307200.0,0.121604,0.06579205024102397
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.366,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,75.90050308762875,320.0,240.0,307200.0,0.88151,0.1911663838030055
Ana_1,nmsl3,CYCLES,40.0,0.366,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,58.777387879913476,320.0,240.0,307200.0,0.181454,0.12902782598256826
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.366,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11645,23035,11400,1,3,600.8969267808134,320.0,240.0,307200.0,1.49495,0.3684639033219904
Ana_1,nmsl3,CYCLES,40.0,0.366,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11172,22098,10935,1,3,178.93153930200333,320.0,240.0,307200.0,0.148915,0.2978830359675697
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.366,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20961,41463,20520,1,3,753.4406376586776,320.0,240.0,307200.0,1.725606,0.2354802893840756
Ana_1,nmsl3,CYCLES,40.0,0.366,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20204,40062,19859,1,3,555.2603773578762,320.0,240.0,307200.0,0.984994,0.3852460941653344
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,39336,77844,38541,1,3,1359.8848717684366,320.0,240.0,307200.0,3.744425,0.4465459557939863
Ana_1,nmsl3,CYCLES,40.0,0.366,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,32754,64937,32203,1,3,338.9767374546126,320.0,240.0,307200.0,2.331919,0.5723349252575074
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.488,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,320.0,240.0,307200.0,0.635759,0.05100710528564853
Ana_1,nmsl3,CYCLES,40.0,0.488,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,320.0,240.0,307200.0,0.102228,0.05100710528564853
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.488,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,81.98102640702564,320.0,240.0,307200.0,0.823925,0.09968306606329462
Ana_1,nmsl3,CYCLES,40.0,0.488,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,279.10007963240787,320.0,240.0,307200.0,0.109774,0.08252540742612556
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.488,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11191,22292,11098,1,3,138.72478175987035,320.0,240.0,307200.0,4.159294,0.24548710296829238
Ana_1,nmsl3,CYCLES,40.0,0.488,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11597,22973,11384,1,3,100.70769867236129,320.0,240.0,307200.0,0.450756,0.3307314259030147
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.488,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,17662,35029,17380,1,3,153.03646165942678,320.0,240.0,307200.0,2.796043,0.34516395208222045
Ana_1,nmsl3,CYCLES,40.0,0.488,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,19208,38070,18876,1,3,1167.858267637188,320.0,240.0,307200.0,0.182959,0.3001483932932511
Ana_1,nmsl3,BLENDER_RENDER,40.0,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,35243,69922,34706,1,3,497.31292982079503,320.0,240.0,307200.0,5.258819,0.5453143427575639
Ana_1,nmsl3,CYCLES,40.0,0.488,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,34033,67419,33406,1,3,3011.7570255534956,320.0,240.0,307200.0,0.320986,0.40906191149330035
Ana_1,nmsl3,BLENDER_RENDER,60.0,0.0,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,480.0,360.0,691200.0,1.065126,0.154956582611565
Ana_1,nmsl3,CYCLES,60.0,0.0,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,480.0,360.0,691200.0,0.156619,0.154956582611565
Ana_1,nmsl3,BLENDER_RENDER,60.0,0.0,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,163.56129361732746,480.0,360.0,691200.0,2.057424,0.3168649991646751
Ana_1,nmsl3,CYCLES,60.0,0.0,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,5971,11871,5904,1,3,185.14266187946487,480.0,360.0,691200.0,0.224621,0.3051609339248398
Ana_1,nmsl3,BLENDER_RENDER,60.0,0.0,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11609,22980,11379,1,3,327.18996544245965,480.0,360.0,691200.0,3.039636,0.515195464306825
Ana_1,nmsl3,CYCLES,60.0,0.0,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,9286,18448,9166,1,3,462.0645697337022,480.0,360.0,691200.0,0.202069,0.2524279289700277
Ana_1,nmsl3,BLENDER_RENDER,60.0,0.0,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,16983,33670,16701,1,3,457.8327012770935,480.0,360.0,691200.0,2.67507,0.35997574287025247
Ana_1,nmsl3,CYCLES,60.0,0.0,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20704,40988,20301,1,3,216.40934992596192,480.0,360.0,691200.0,1.114519,0.47962837107955697
Ana_1,nmsl3,BLENDER_RENDER,60.0,0.0,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,25249,50151,24914,1,3,238.995317563059,480.0,360.0,691200.0,10.382026,0.5268750157443972
Ana_1,nmsl3,CYCLES,60.0,0.0,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,39350,77886,38563,1,3,938.2463254911327,480.0,360.0,691200.0,0.595903,0.5244263614373242
Ana_1,nmsl3,BLENDER_RENDER,60.0,0.122,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,480.0,360.0,691200.0,0.970805,0.11394401918929727
Ana_1,nmsl3,CYCLES,60.0,0.122,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,480.0,360.0,691200.0,0.141348,0.11394401918929727
Ana_1,nmsl3,BLENDER_RENDER,60.0,0.122,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6473,12871,6402,1,3,55.90169773767889,480.0,360.0,691200.0,1.818185,0.15112948862800027
Ana_1,nmsl3,CYCLES,60.0,0.122,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,345.96506327552197,480.0,360.0,691200.0,0.182107,0.1505530670586106
Ana_1,nmsl3,BLENDER_RENDER,60.0,0.122,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11174,22103,10938,1,3,415.781242555895,480.0,360.0,691200.0,2.047292,0.3106835803690371
Ana_1,nmsl3,CYCLES,60.0,0.122,2,23,9316,18428,9120,12,8,0,0,0,4,0,1,3,21,11645,23035,11400,1,3,810.8790070652176,480.0,360.0,691200.0,0.216426,0.40381122843496564
Ana_1,nmsl3,BLENDER_RENDER,60.0,0.122,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20209,40008,19815,1,3,907.7509207723427,480.0,360.0,691200.0,3.618623,0.44828328359395425
Ana_1,nmsl3,CYCLES,60.0,0.122,3,43,18632,36856,18240,24,16,0,0,0,8,0,1,3,41,20698,40971,20286,1,3,942.8653572636758,480.0,360.0,691200.0,0.339444,0.5005764029977218
Ana_1,nmsl3,BLENDER_RENDER,60.0,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,81,39459,78187,38738,1,3,1634.9354774373487,480.0,360.0,691200.0,8.998538,0.3372861087177254
Ana_1,nmsl3,CYCLES,60.0,0.122,4,83,37264,73712,36480,48,32,0,0,0,16,0,1,3,80,29077,57697,28637,1,3,2705.206757974811,480.0,360.0,691200.0,0.445787,0.35876633107549816
Ana_1,nmsl3,BLENDER_RENDER,60.0,0.244,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,480.0,360.0,691200.0,0.869821,0.08584753735349704
Ana_1,nmsl3,CYCLES,60.0,0.244,0,8,2329,4607,2280,3,2,0,0,0,1,0,1,3,6,2329,4607,2280,1,3,47.072033067801385,480.0,360.0,691200.0,0.146282,0.08584753735349704
Ana_1,nmsl3,BLENDER_RENDER,60.0,0.244,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6891,13697,6808,1,3,53.70714367499386,480.0,360.0,691200.0,2.313611,0.21976820701181882
Ana_1,nmsl3,CYCLES,60.0,0.244,1,13,4658,9214,4560,6,4,0,0,0,2,0,1,3,11,6987,13821,6840,1,3,123.86053831446043,480.0,360.0,691200.0,0.177922,0.13051459875754923
